title|thumbnail_image_url|subcategory_name|company_name|description|preparation|personalOrGroup|refundInformation|priceOfDay|countOfMonth|priceOfMonth|image_url|dayOfWeek|startTime|duration
[초보전용] 역삼역 3분 직장인 취미 통기타 클래스|/static/classes/no.jpg|acoustic_guitar|매치 스튜디오|퇴근 후 쉽고 재밌게 통기타를 배워보세요|없음|group|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|17000|8|125000|/static/classes/no.jpg|Tue,Thu|21:00:00,21:00:00|0:50:00
[초보전용] 역삼역 3분 직장인 취미 통기타 클래스|/static/classes/no.jpg|acoustic_guitar|매치 스튜디오|퇴근 후 쉽고 재밌게 통기타를 배워보세요|없음|group|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|17000|8|125000|/static/classes/no.jpg|Tue,Thu|22:00:00,22:00:00|0:50:00
[초보반] 매봉역 5분 직장인 취미 전용 통기타 클래스|/static/classes/no.jpg|acoustic_guitar|애플 기타 교습소|직장에서 받은 스트레스를 통기타로 풀어보세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|15000|8|100000|/static/classes/no.jpg|Mon,Wed|18:00:00,18:00:00|1:00:00
[초보반] 매봉역 5분 직장인 취미 전용 통기타 클래스|/static/classes/no.jpg|acoustic_guitar|애플 기타 교습소|직장에서 받은 스트레스를 통기타로 풀어보세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|15000|8|100000|/static/classes/no.jpg|Mon,Wed|19:00:00,19:00:00|1:00:00
[초보반] 매봉역 5분 직장인 취미 전용 통기타 클래스|/static/classes/no.jpg|acoustic_guitar|애플 기타 교습소|직장에서 받은 스트레스를 통기타로 풀어보세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|15000|8|100000|/static/classes/no.jpg|Mon,Wed|20:00:00,20:00:00|1:00:00
[초보반] 매봉역 5분 직장인 취미 전용 통기타 클래스|/static/classes/no.jpg|acoustic_guitar|애플 기타 교습소|직장에서 받은 스트레스를 통기타로 풀어보세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|15000|8|100000|/static/classes/no.jpg|Mon,Wed|21:00:00,21:00:00|1:00:00
[초보반] 매봉역 5분 직장인 취미 전용 통기타 클래스|/static/classes/no.jpg|acoustic_guitar|애플 기타 교습소|직장에서 받은 스트레스를 통기타로 풀어보세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|15000|8|100000|/static/classes/no.jpg|Tue,Thu|18:00:00,18:00:00|1:00:00
[초보반] 매봉역 5분 직장인 취미 전용 통기타 클래스|/static/classes/no.jpg|acoustic_guitar|애플 기타 교습소|직장에서 받은 스트레스를 통기타로 풀어보세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|15000|8|100000|/static/classes/no.jpg|Tue,Thu|19:00:00,19:00:00|1:00:00
[초보반] 매봉역 5분 직장인 취미 전용 통기타 클래스|/static/classes/no.jpg|acoustic_guitar|애플 기타 교습소|직장에서 받은 스트레스를 통기타로 풀어보세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|15000|8|100000|/static/classes/no.jpg|Tue,Thu|20:00:00,20:00:00|1:00:00
[초보반] 매봉역 5분 직장인 취미 전용 통기타 클래스|/static/classes/no.jpg|acoustic_guitar|애플 기타 교습소|직장에서 받은 스트레스를 통기타로 풀어보세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|15000|8|100000|/static/classes/no.jpg|Tue,Thu|21:00:00,21:00:00|1:00:00
[초보반] 매봉역 5분 직장인 취미 전용 통기타 클래스|/static/classes/no.jpg|acoustic_guitar|애플 기타 교습소|직장에서 받은 스트레스를 통기타로 풀어보세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|15000|8|100000|/static/classes/no.jpg|Thu,Sat|18:00:00,18:00:00|1:00:00
[초보반] 매봉역 5분 직장인 취미 전용 통기타 클래스|/static/classes/no.jpg|acoustic_guitar|애플 기타 교습소|직장에서 받은 스트레스를 통기타로 풀어보세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|15000|8|100000|/static/classes/no.jpg|Thu,Sat|19:00:00,19:00:00|1:00:00
[초보반] 매봉역 5분 직장인 취미 전용 통기타 클래스|/static/classes/no.jpg|acoustic_guitar|애플 기타 교습소|직장에서 받은 스트레스를 통기타로 풀어보세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|15000|8|100000|/static/classes/no.jpg|Thu,Sat|20:00:00,20:00:00|1:00:00
[초보반] 매봉역 5분 직장인 취미 전용 통기타 클래스|/static/classes/no.jpg|acoustic_guitar|애플 기타 교습소|직장에서 받은 스트레스를 통기타로 풀어보세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|15000|8|100000|/static/classes/no.jpg|Thu,Sat|21:00:00,21:00:00|1:00:00
[초보반] 강남역 5분 직장인도 쉽게 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|스마일라이프|퇴근 길, 통기타 치고 스트레스 풀고 가세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Mon|18:00:00|0:50:00
[초보반] 강남역 5분 직장인도 쉽게 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|스마일라이프|퇴근 길, 통기타 치고 스트레스 풀고 가세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Mon|19:00:00|0:50:00
[초보반] 강남역 5분 직장인도 쉽게 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|스마일라이프|퇴근 길, 통기타 치고 스트레스 풀고 가세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Mon|20:00:00|0:50:00
[초보반] 강남역 5분 직장인도 쉽게 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|스마일라이프|퇴근 길, 통기타 치고 스트레스 풀고 가세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Mon|21:00:00|0:50:00
[초보반] 강남역 5분 직장인도 쉽게 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|스마일라이프|퇴근 길, 통기타 치고 스트레스 풀고 가세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Tue|18:00:00|0:50:00
[초보반] 강남역 5분 직장인도 쉽게 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|스마일라이프|퇴근 길, 통기타 치고 스트레스 풀고 가세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Tue|19:00:00|0:50:00
[초보반] 강남역 5분 직장인도 쉽게 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|스마일라이프|퇴근 길, 통기타 치고 스트레스 풀고 가세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Tue|20:00:00|0:50:00
[초보반] 강남역 5분 직장인도 쉽게 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|스마일라이프|퇴근 길, 통기타 치고 스트레스 풀고 가세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Tue|21:00:00|0:50:00
[초보반] 강남역 5분 직장인도 쉽게 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|스마일라이프|퇴근 길, 통기타 치고 스트레스 풀고 가세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Wed|18:00:00|0:50:00
[초보반] 강남역 5분 직장인도 쉽게 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|스마일라이프|퇴근 길, 통기타 치고 스트레스 풀고 가세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Wed|19:00:00|0:50:00
[초보반] 강남역 5분 직장인도 쉽게 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|스마일라이프|퇴근 길, 통기타 치고 스트레스 풀고 가세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Wed|20:00:00|0:50:00
[초보반] 강남역 5분 직장인도 쉽게 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|스마일라이프|퇴근 길, 통기타 치고 스트레스 풀고 가세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Wed|21:00:00|0:50:00
[초보반] 강남역 5분 직장인도 쉽게 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|스마일라이프|퇴근 길, 통기타 치고 스트레스 풀고 가세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Thu|18:00:00|0:50:00
[초보반] 강남역 5분 직장인도 쉽게 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|스마일라이프|퇴근 길, 통기타 치고 스트레스 풀고 가세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Thu|19:00:00|0:50:00
[초보반] 강남역 5분 직장인도 쉽게 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|스마일라이프|퇴근 길, 통기타 치고 스트레스 풀고 가세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Thu|20:00:00|0:50:00
[초보반] 강남역 5분 직장인도 쉽게 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|스마일라이프|퇴근 길, 통기타 치고 스트레스 풀고 가세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Thu|21:00:00|0:50:00
[초보반] 강남역 5분 직장인도 쉽게 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|스마일라이프|퇴근 길, 통기타 치고 스트레스 풀고 가세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Fri|18:00:00|0:50:00
[초보반] 강남역 5분 직장인도 쉽게 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|스마일라이프|퇴근 길, 통기타 치고 스트레스 풀고 가세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Fri|19:00:00|0:50:00
[초보반] 강남역 5분 직장인도 쉽게 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|스마일라이프|퇴근 길, 통기타 치고 스트레스 풀고 가세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Fri|20:00:00|0:50:00
[초보반] 강남역 5분 직장인도 쉽게 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|스마일라이프|퇴근 길, 통기타 치고 스트레스 풀고 가세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Fri|21:00:00|0:50:00
[초보반] 강남역 5분 직장인도 쉽게 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|스마일라이프|퇴근 길, 통기타 치고 스트레스 풀고 가세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Sat|18:00:00|0:50:00
[초보반] 강남역 5분 직장인도 쉽게 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|스마일라이프|퇴근 길, 통기타 치고 스트레스 풀고 가세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Sat|19:00:00|0:50:00
[초보반] 강남역 5분 직장인도 쉽게 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|스마일라이프|퇴근 길, 통기타 치고 스트레스 풀고 가세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Sat|20:00:00|0:50:00
[초보반] 강남역 5분 직장인도 쉽게 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|스마일라이프|퇴근 길, 통기타 치고 스트레스 풀고 가세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Sat|21:00:00|0:50:00
[초보반] 강남역 5분 직장인도 쉽게 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|스마일라이프|퇴근 길, 통기타 치고 스트레스 풀고 가세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Sun|18:00:00|0:50:00
[초보반] 강남역 5분 직장인도 쉽게 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|스마일라이프|퇴근 길, 통기타 치고 스트레스 풀고 가세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Sun|19:00:00|0:50:00
[초보반] 강남역 5분 직장인도 쉽게 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|스마일라이프|퇴근 길, 통기타 치고 스트레스 풀고 가세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Sun|20:00:00|0:50:00
[초보반] 강남역 5분 직장인도 쉽게 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|스마일라이프|퇴근 길, 통기타 치고 스트레스 풀고 가세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Sun|21:00:00|0:50:00
[초보반] 교대역 5분 초보도 금방 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|서초 실용음악 학원|어쿠스틱 기타로 하루를 마무리 하세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|55000|4|200000|/static/classes/no.jpg|Mon|18:00:00|1:00:00
[초보반] 교대역 5분 초보도 금방 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|서초 실용음악 학원|어쿠스틱 기타로 하루를 마무리 하세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|55000|4|200000|/static/classes/no.jpg|Mon|19:00:00|1:00:00
[초보반] 교대역 5분 초보도 금방 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|서초 실용음악 학원|어쿠스틱 기타로 하루를 마무리 하세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|55000|4|200000|/static/classes/no.jpg|Mon|20:00:00|1:00:00
[초보반] 교대역 5분 초보도 금방 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|서초 실용음악 학원|어쿠스틱 기타로 하루를 마무리 하세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|55000|4|200000|/static/classes/no.jpg|Mon|21:00:00|1:00:00
[초보반] 교대역 5분 초보도 금방 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|서초 실용음악 학원|어쿠스틱 기타로 하루를 마무리 하세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|55000|4|200000|/static/classes/no.jpg|Tue|18:00:00|1:00:00
[초보반] 교대역 5분 초보도 금방 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|서초 실용음악 학원|어쿠스틱 기타로 하루를 마무리 하세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|55000|4|200000|/static/classes/no.jpg|Tue|19:00:00|1:00:00
[초보반] 교대역 5분 초보도 금방 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|서초 실용음악 학원|어쿠스틱 기타로 하루를 마무리 하세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|55000|4|200000|/static/classes/no.jpg|Tue|20:00:00|1:00:00
[초보반] 교대역 5분 초보도 금방 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|서초 실용음악 학원|어쿠스틱 기타로 하루를 마무리 하세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|55000|4|200000|/static/classes/no.jpg|Tue|21:00:00|1:00:00
[초보반] 교대역 5분 초보도 금방 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|서초 실용음악 학원|어쿠스틱 기타로 하루를 마무리 하세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|55000|4|200000|/static/classes/no.jpg|Wed|18:00:00|1:00:00
[초보반] 교대역 5분 초보도 금방 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|서초 실용음악 학원|어쿠스틱 기타로 하루를 마무리 하세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|55000|4|200000|/static/classes/no.jpg|Wed|19:00:00|1:00:00
[초보반] 교대역 5분 초보도 금방 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|서초 실용음악 학원|어쿠스틱 기타로 하루를 마무리 하세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|55000|4|200000|/static/classes/no.jpg|Wed|20:00:00|1:00:00
[초보반] 교대역 5분 초보도 금방 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|서초 실용음악 학원|어쿠스틱 기타로 하루를 마무리 하세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|55000|4|200000|/static/classes/no.jpg|Wed|21:00:00|1:00:00
[초보반] 교대역 5분 초보도 금방 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|서초 실용음악 학원|어쿠스틱 기타로 하루를 마무리 하세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|55000|4|200000|/static/classes/no.jpg|Thu|18:00:00|1:00:00
[초보반] 교대역 5분 초보도 금방 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|서초 실용음악 학원|어쿠스틱 기타로 하루를 마무리 하세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|55000|4|200000|/static/classes/no.jpg|Thu|19:00:00|1:00:00
[초보반] 교대역 5분 초보도 금방 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|서초 실용음악 학원|어쿠스틱 기타로 하루를 마무리 하세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|55000|4|200000|/static/classes/no.jpg|Thu|20:00:00|1:00:00
[초보반] 교대역 5분 초보도 금방 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|서초 실용음악 학원|어쿠스틱 기타로 하루를 마무리 하세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|55000|4|200000|/static/classes/no.jpg|Thu|21:00:00|1:00:00
[초보반] 교대역 5분 초보도 금방 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|서초 실용음악 학원|어쿠스틱 기타로 하루를 마무리 하세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|55000|4|200000|/static/classes/no.jpg|Fri|18:00:00|1:00:00
[초보반] 교대역 5분 초보도 금방 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|서초 실용음악 학원|어쿠스틱 기타로 하루를 마무리 하세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|55000|4|200000|/static/classes/no.jpg|Fri|19:00:00|1:00:00
[초보반] 교대역 5분 초보도 금방 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|서초 실용음악 학원|어쿠스틱 기타로 하루를 마무리 하세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|55000|4|200000|/static/classes/no.jpg|Fri|20:00:00|1:00:00
[초보반] 교대역 5분 초보도 금방 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|서초 실용음악 학원|어쿠스틱 기타로 하루를 마무리 하세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|55000|4|200000|/static/classes/no.jpg|Fri|21:00:00|1:00:00
[초보반] 교대역 5분 초보도 금방 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|서초 실용음악 학원|어쿠스틱 기타로 하루를 마무리 하세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|55000|4|200000|/static/classes/no.jpg|Sat|18:00:00|1:00:00
[초보반] 교대역 5분 초보도 금방 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|서초 실용음악 학원|어쿠스틱 기타로 하루를 마무리 하세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|55000|4|200000|/static/classes/no.jpg|Sat|19:00:00|1:00:00
[초보반] 교대역 5분 초보도 금방 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|서초 실용음악 학원|어쿠스틱 기타로 하루를 마무리 하세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|55000|4|200000|/static/classes/no.jpg|Sat|20:00:00|1:00:00
[초보반] 교대역 5분 초보도 금방 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|서초 실용음악 학원|어쿠스틱 기타로 하루를 마무리 하세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|55000|4|200000|/static/classes/no.jpg|Sat|21:00:00|1:00:00
[초보반] 교대역 5분 초보도 금방 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|서초 실용음악 학원|어쿠스틱 기타로 하루를 마무리 하세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|55000|4|200000|/static/classes/no.jpg|Sun|18:00:00|1:00:00
[초보반] 교대역 5분 초보도 금방 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|서초 실용음악 학원|어쿠스틱 기타로 하루를 마무리 하세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|55000|4|200000|/static/classes/no.jpg|Sun|19:00:00|1:00:00
[초보반] 교대역 5분 초보도 금방 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|서초 실용음악 학원|어쿠스틱 기타로 하루를 마무리 하세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|55000|4|200000|/static/classes/no.jpg|Sun|20:00:00|1:00:00
[초보반] 교대역 5분 초보도 금방 배우는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|서초 실용음악 학원|어쿠스틱 기타로 하루를 마무리 하세요|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|55000|4|200000|/static/classes/no.jpg|Sun|21:00:00|1:00:00
[초보반] 한티역 5분 직장인을 위한 재밌는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|단테보컬엔뮤직스튜디오|쉽고 재밌게 어쿠스틱 기타를 가르쳐 드립니다|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Mon|18:00:00|1:00:00
[초보반] 한티역 5분 직장인을 위한 재밌는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|단테보컬엔뮤직스튜디오|쉽고 재밌게 어쿠스틱 기타를 가르쳐 드립니다|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Mon|19:00:00|1:00:00
[초보반] 한티역 5분 직장인을 위한 재밌는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|단테보컬엔뮤직스튜디오|쉽고 재밌게 어쿠스틱 기타를 가르쳐 드립니다|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Mon|20:00:00|1:00:00
[초보반] 한티역 5분 직장인을 위한 재밌는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|단테보컬엔뮤직스튜디오|쉽고 재밌게 어쿠스틱 기타를 가르쳐 드립니다|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Mon|21:00:00|1:00:00
[초보반] 한티역 5분 직장인을 위한 재밌는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|단테보컬엔뮤직스튜디오|쉽고 재밌게 어쿠스틱 기타를 가르쳐 드립니다|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Mon|22:00:00|1:00:00
[초보반] 한티역 5분 직장인을 위한 재밌는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|단테보컬엔뮤직스튜디오|쉽고 재밌게 어쿠스틱 기타를 가르쳐 드립니다|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Tue|18:00:00|1:00:00
[초보반] 한티역 5분 직장인을 위한 재밌는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|단테보컬엔뮤직스튜디오|쉽고 재밌게 어쿠스틱 기타를 가르쳐 드립니다|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Tue|19:00:00|1:00:00
[초보반] 한티역 5분 직장인을 위한 재밌는 어쿠스틱 기타 클래스|/static/classes/no.jpg|acoustic_guitar|단테보컬엔뮤직스튜디오|쉽고 재밌게 어쿠스틱 기타를 가르쳐 드립니다|없음|personal|클래스 수강 이전 : 전액 환불\n클래스 시작 후 : 환불 불가|40000|4|150000|/static/classes/no.jpg|Tue|20:00:00|1:00:00
